PropName,BladeName,Family,B,D,P,J,N,CT,CP,eta
ma 11.0x9.0 - 2,ma 11.0x9.0,ma,2,11.0,9.0,0.694,5314.0,0.0446,0.0433,0.714
ma 11.0x9.0 - 2,ma 11.0x9.0,ma,2,11.0,9.0,0.713,5314.0,0.0411,0.0416,0.704
ma 11.0x9.0 - 2,ma 11.0x9.0,ma,2,11.0,9.0,0.745,5314.0,0.0344,0.0381,0.673
ma 11.0x9.0 - 2,ma 11.0x9.0,ma,2,11.0,9.0,0.762,5314.0,0.0311,0.0361,0.657
ma 11.0x9.0 - 2,ma 11.0x9.0,ma,2,11.0,9.0,0.794,5314.0,0.0237,0.0315,0.596
ma 11.0x9.0 - 2,ma 11.0x9.0,ma,2,11.0,9.0,0.819,5314.0,0.0178,0.0276,0.528
ma 11.0x9.0 - 2,ma 11.0x9.0,ma,2,11.0,9.0,0.844,5314.0,0.0115,0.0233,0.417
ma 11.0x9.0 - 2,ma 11.0x9.0,ma,2,11.0,9.0,0.872,5314.0,0.0038,0.0178,0.189
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.157,4001.0,0.056,0.0301,0.291
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.201,4001.0,0.0498,0.0291,0.345
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.241,4001.0,0.0445,0.028,0.384
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.28,4001.0,0.0389,0.0265,0.411
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.327,4001.0,0.0313,0.0242,0.422
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.366,4001.0,0.0242,0.0219,0.405
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.405,4001.0,0.0169,0.0192,0.357
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.444,4001.0,0.0094,0.0161,0.258
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.481,4001.0,0.0027,0.0134,0.098
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.528,4001.0,-0.006,0.0091,-0.346
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.126,5010.0,0.0662,0.0311,0.268
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.161,5010.0,0.0623,0.0308,0.324
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.189,5010.0,0.0585,0.0304,0.364
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.228,5010.0,0.0526,0.0294,0.408
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.258,5010.0,0.0481,0.0285,0.436
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.292,5010.0,0.0423,0.027,0.457
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.319,5010.0,0.0379,0.0259,0.467
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.354,5010.0,0.0316,0.024,0.465
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.385,5010.0,0.0261,0.0222,0.453
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.42,5010.0,0.0191,0.0197,0.409
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.453,5010.0,0.0128,0.0172,0.337
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.48,5010.0,0.0075,0.015,0.239
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.515,5010.0,0.0004,0.0119,0.017
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.547,5010.0,-0.0058,0.0085,-0.374
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.106,6014.0,0.0711,0.031,0.244
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.133,6014.0,0.0686,0.031,0.295
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.162,6014.0,0.0655,0.0309,0.343
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.185,6014.0,0.0627,0.0306,0.378
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.216,6014.0,0.0586,0.0301,0.42
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.242,6014.0,0.0545,0.0294,0.449
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.269,6014.0,0.0506,0.0287,0.474
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.292,6014.0,0.0471,0.028,0.492
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.32,6014.0,0.0421,0.0268,0.503
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.352,6014.0,0.0366,0.0253,0.509
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.375,6014.0,0.0324,0.024,0.506
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.4,6014.0,0.0278,0.0225,0.493
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.423,6014.0,0.0232,0.0209,0.469
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.454,6014.0,0.0165,0.0184,0.407
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.478,6014.0,0.0117,0.0165,0.339
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.507,6014.0,0.0056,0.0136,0.209
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.538,6014.0,-0.0013,0.0104,-0.066
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.093,6894.0,0.0732,0.0304,0.224
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.119,6894.0,0.0711,0.0306,0.276
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.141,6894.0,0.0691,0.0306,0.318
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.162,6894.0,0.0668,0.0305,0.356
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.188,6894.0,0.0639,0.0304,0.395
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.212,6894.0,0.0607,0.03,0.43
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.235,6894.0,0.0574,0.0294,0.458
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.255,6894.0,0.0548,0.0291,0.481
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.283,6894.0,0.051,0.0285,0.506
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.304,6894.0,0.0479,0.0279,0.522
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.328,6894.0,0.0442,0.0271,0.536
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.346,6894.0,0.0411,0.0262,0.543
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.368,6894.0,0.0368,0.0251,0.54
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.396,6894.0,0.0322,0.0237,0.538
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.417,6894.0,0.028,0.0223,0.524
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.44,6894.0,0.0236,0.0209,0.496
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.462,6894.0,0.0191,0.0191,0.461
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.391,6922.0,0.0329,0.024,0.535
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.414,6922.0,0.0285,0.0224,0.527
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.441,6922.0,0.0232,0.0206,0.496
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.463,6922.0,0.0188,0.019,0.459
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.484,6922.0,0.0145,0.0173,0.406
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.511,6922.0,0.0087,0.0146,0.307
ma 9.0x4.0 - 2,ma 9.0x4.0,ma,2,9.0,4.0,0.535,6922.0,0.0035,0.0122,0.155
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.159,4000.0,0.0912,0.049,0.297
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.202,4000.0,0.0875,0.0492,0.359
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.239,4000.0,0.0836,0.0493,0.406
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.279,4000.0,0.0792,0.0491,0.45
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.324,4000.0,0.0728,0.0481,0.491
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.358,4000.0,0.0681,0.047,0.518
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.4,4000.0,0.0608,0.0449,0.542
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.447,4000.0,0.0529,0.0421,0.562
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.474,4000.0,0.0489,0.0405,0.572
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.53,4000.0,0.0383,0.0356,0.569
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.559,4000.0,0.0336,0.0333,0.564
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.607,4000.0,0.0232,0.0277,0.509
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.648,4000.0,0.015,0.0228,0.426
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.682,4000.0,0.0079,0.0182,0.298
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.719,4000.0,0.0,0.0132,0.002
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.762,4000.0,-0.0087,0.0073,-0.903
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.13,4992.0,0.0981,0.0485,0.263
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.161,4992.0,0.096,0.0489,0.315
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.194,4992.0,0.093,0.0493,0.366
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.229,4992.0,0.0897,0.0495,0.415
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.258,4992.0,0.0868,0.0495,0.453
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.292,4992.0,0.0834,0.0495,0.492
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.323,4992.0,0.0795,0.0492,0.522
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.354,4992.0,0.0757,0.0488,0.549
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.385,4992.0,0.0713,0.0479,0.573
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.414,4992.0,0.0665,0.0467,0.59
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.448,4992.0,0.0603,0.0447,0.604
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.482,4992.0,0.0545,0.0425,0.618
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.515,4992.0,0.0482,0.0399,0.622
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.544,4992.0,0.0424,0.0372,0.619
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.577,4992.0,0.0356,0.0339,0.605
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.607,4992.0,0.0287,0.0303,0.575
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.639,4992.0,0.0212,0.0262,0.518
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.541,4997.0,0.0427,0.0374,0.617
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.578,4997.0,0.035,0.0336,0.601
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.608,4997.0,0.0283,0.03,0.573
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.639,4997.0,0.021,0.026,0.515
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.671,4997.0,0.0145,0.022,0.443
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.701,4997.0,0.0078,0.0179,0.306
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.737,4997.0,-0.0001,0.0128,-0.006
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.767,4997.0,-0.0067,0.0081,-0.632
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.104,6045.0,0.1022,0.0477,0.224
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.133,6045.0,0.1004,0.0483,0.276
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.156,6045.0,0.0986,0.0486,0.317
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.188,6045.0,0.0961,0.049,0.368
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.215,6045.0,0.0938,0.0494,0.408
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.241,6045.0,0.0911,0.0495,0.443
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.267,6045.0,0.0883,0.0495,0.476
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.295,6045.0,0.0856,0.0495,0.509
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.318,6045.0,0.083,0.0494,0.534
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.345,6045.0,0.0798,0.0492,0.559
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.371,6045.0,0.0766,0.0487,0.583
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.397,6045.0,0.0733,0.0482,0.604
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.423,6045.0,0.0697,0.0475,0.621
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.45,6045.0,0.0652,0.0461,0.636
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.477,6045.0,0.0606,0.0447,0.647
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.502,6045.0,0.056,0.043,0.655
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.529,6045.0,0.0512,0.0411,0.66
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.449,6028.0,0.065,0.0462,0.631
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.477,6028.0,0.0602,0.0446,0.644
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.503,6028.0,0.0557,0.0429,0.653
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.528,6028.0,0.0513,0.0411,0.659
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.554,6028.0,0.0459,0.0388,0.655
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.587,6028.0,0.038,0.035,0.637
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.609,6028.0,0.0333,0.0325,0.625
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.639,6028.0,0.0263,0.0284,0.591
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.662,6028.0,0.0213,0.0257,0.548
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.693,6028.0,0.0145,0.0218,0.462
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.094,6803.0,0.1028,0.047,0.205
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.119,6803.0,0.1024,0.0479,0.253
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.144,6803.0,0.1006,0.0484,0.3
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.165,6803.0,0.0982,0.0484,0.334
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.19,6803.0,0.0966,0.0488,0.376
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.214,6803.0,0.0946,0.0492,0.412
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.238,6803.0,0.0927,0.0496,0.444
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.261,6803.0,0.0902,0.0496,0.474
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.282,6803.0,0.0881,0.0495,0.501
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.308,6803.0,0.0852,0.0497,0.529
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.328,6803.0,0.083,0.0494,0.551
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.355,6803.0,0.08,0.0492,0.578
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.373,6803.0,0.0775,0.0487,0.594
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.397,6803.0,0.0748,0.0484,0.614
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.425,6803.0,0.0714,0.0479,0.633
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.447,6803.0,0.0681,0.047,0.648
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.47,6803.0,0.0648,0.0462,0.66
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.4,6808.0,0.0735,0.0479,0.613
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.425,6808.0,0.071,0.0478,0.633
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.447,6808.0,0.0678,0.0468,0.648
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.471,6808.0,0.0642,0.0459,0.66
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.492,6808.0,0.061,0.0448,0.67
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.516,6808.0,0.0574,0.0435,0.68
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.542,6808.0,0.0519,0.0414,0.679
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.564,6808.0,0.0474,0.0394,0.679
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.585,6808.0,0.0425,0.0371,0.67
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.607,6808.0,0.038,0.0346,0.668
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.634,6808.0,0.0312,0.0308,0.641
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.656,6808.0,0.0268,0.0286,0.613
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.681,6808.0,0.021,0.0254,0.564
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.706,6808.0,0.0152,0.022,0.487
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.733,6808.0,0.0091,0.018,0.369
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.752,6808.0,0.0048,0.0152,0.24
ma 9.0x6.0 - 2,ma 9.0x6.0,ma,2,9.0,6.0,0.78,6808.0,-0.0019,0.0105,-0.145
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.151,4000.0,0.108,0.0649,0.251
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.192,4000.0,0.1082,0.0652,0.32
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.231,4000.0,0.1071,0.0657,0.377
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.276,4000.0,0.1056,0.067,0.435
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.315,4000.0,0.1036,0.0681,0.48
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.361,4000.0,0.0995,0.0681,0.528
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.398,4000.0,0.0959,0.0683,0.559
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.442,4000.0,0.0906,0.0677,0.591
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.482,4000.0,0.0857,0.0674,0.613
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.518,4000.0,0.0798,0.0657,0.629
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.558,4000.0,0.0715,0.0634,0.631
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.597,4000.0,0.0657,0.061,0.643
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.643,4000.0,0.0568,0.0566,0.644
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.674,4000.0,0.0521,0.054,0.65
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.722,4000.0,0.0423,0.0479,0.638
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.766,4000.0,0.0337,0.0418,0.616
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.802,4000.0,0.0262,0.0365,0.575
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.678,3993.0,0.0504,0.0538,0.635
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.729,3993.0,0.04,0.0474,0.615
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.763,3993.0,0.0335,0.0428,0.597
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.809,3993.0,0.0235,0.0359,0.529
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.843,3993.0,0.0157,0.0298,0.445
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.881,3993.0,0.0069,0.023,0.265
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.926,3993.0,-0.0022,0.0157,-0.132
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.96,3993.0,-0.0095,0.0096,-0.949
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.122,4996.0,0.1146,0.063,0.222
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.151,4996.0,0.1138,0.0637,0.27
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.184,4996.0,0.1113,0.0637,0.321
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.221,4996.0,0.1109,0.0652,0.375
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.254,4996.0,0.1095,0.0663,0.42
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.287,4996.0,0.1076,0.0671,0.461
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.319,4996.0,0.1056,0.0678,0.497
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.35,4996.0,0.1032,0.0684,0.529
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.385,4996.0,0.1001,0.0688,0.561
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.417,4996.0,0.0968,0.0688,0.587
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.451,4996.0,0.0933,0.0688,0.611
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.482,4996.0,0.0898,0.0686,0.631
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.514,4996.0,0.0861,0.0681,0.649
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.545,4996.0,0.0819,0.0672,0.665
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.576,4996.0,0.0768,0.0658,0.672
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.61,4996.0,0.0702,0.0635,0.675
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.639,4996.0,0.0656,0.0615,0.682
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.542,5010.0,0.082,0.0672,0.662
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.575,5010.0,0.0764,0.0656,0.67
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.601,5010.0,0.0719,0.0641,0.674
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.64,5010.0,0.0646,0.061,0.678
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.669,5010.0,0.0587,0.0581,0.676
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.699,5010.0,0.0531,0.0552,0.672
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.731,5010.0,0.0457,0.0506,0.659
ma 9.0x8.0 - 2,ma 9.0x8.0,ma,2,9.0,8.0,0.778,5010.0,0.0356,0.0439,0.63
