OrderDetailsID,OrderID,ProductName,OrderDate,ProductID,CustomerID,UnitPrice,Quantity
1186,10698,Thuringer Rostbratwurst,2012/10/5,29,ERNSH,123.79,12
1187,10698,Louisiana Fiery Hot Pepper Sauce,2012/10/5,65,ERNSH,21.05,65
1188,10698,Outback Lager,2012/10/5,70,ERNSH,15,8
1189,10699,Zaanse koeken,2012/10/5,47,MORGK,9.5,12
1190,10700,Chai,2012/10/6,1,SAVEA,18,5
1191,10700,Sasquatch Ale,2012/10/6,34,SAVEA,14,12
1192,10700,Scottish Longbreads,2012/10/6,68,SAVEA,12.5,40
1193,10700,Flotemysost,2012/10/6,71,SAVEA,21.5,60
1194,10701,Raclette Courdavault,2012/10/9,59,HUNGO,55,42
1195,10701,Flotemysost,2012/10/9,71,HUNGO,21.5,20
1196,10701,Lakkalikoori,2012/10/9,76,HUNGO,18,35
1197,10702,Aniseed Syrup,2012/10/9,3,ALFKI,10,6
1198,10702,Lakkalikoori,2012/10/9,76,ALFKI,18,15
1199,10703,Chang,2012/10/10,2,FOLKO,19,5
1200,10703,Raclette Courdavault,2012/10/10,59,FOLKO,55,35
1201,10703,Rod Kaviar,2012/10/10,73,FOLKO,15,35
1202,10704,Chef Anton's Cajun Seasoning,2012/10/10,4,QUEEN,22,6
1203,10704,Guarana Fantastica,2012/10/10,24,QUEEN,4.5,35
1204,10704,Chocolade,2012/10/10,48,QUEEN,12.75,24
1205,10705,Gorgonzola Telino,2012/10/11,31,HILAA,12.5,20
1206,10705,Mascarpone Fabioli,2012/10/11,32,HILAA,32,4
1207,10706,Pavlova,2012/10/12,16,OLDWO,17.45,20
1208,10706,Ipoh Coffee,2012/10/12,43,OLDWO,46,24
1209,10706,Raclette Courdavault,2012/10/12,59,OLDWO,55,8
1210,10707,Pate chinois,2012/10/12,55,AROUT,24,21
1211,10707,Ravioli Angelo,2012/10/12,57,AROUT,19.5,40
1212,10707,Outback Lager,2012/10/12,70,AROUT,15,28
1213,10708,Chef Anton's Gumbo Mix,2012/10/13,5,THEBI,21.35,4
1214,10708,Inlagd Sill,2012/10/13,36,THEBI,19,5
1215,10709,Northwoods Cranberry Sauce,2012/10/13,8,GOURL,40,40
1216,10709,Manjimup Dried Apples,2012/10/13,51,GOURL,53,28
1217,10709,Camembert Pierrot,2012/10/13,60,GOURL,34,10
1218,10710,Teatime Chocolate Biscuits,2012/10/16,19,FRANS,9.2,5
1219,10710,Zaanse koeken,2012/10/16,47,FRANS,9.5,5
1220,10711,Teatime Chocolate Biscuits,2012/10/17,19,SAVEA,9.2,12
1221,10711,Jack's New England Clam Chowder,2012/10/17,41,SAVEA,9.65,42
1222,10711,Perth Pasties,2012/10/17,53,SAVEA,32.8,120
1223,10712,Perth Pasties,2012/10/17,53,HUNGO,32.8,3
1224,10712,Gnocchi di nonna Alice,2012/10/17,56,HUNGO,38,30
1225,10713,Ikura,2012/10/18,10,SAVEA,31,18
1226,10713,Gumbar Gummibarchen,2012/10/18,26,SAVEA,31.23,30
1227,10713,Rogede sild,2012/10/18,45,SAVEA,9.5,110
1228,10713,Spegesild,2012/10/18,46,SAVEA,12,24
1229,10714,Chang,2012/10/18,2,SAVEA,19,30
1230,10714,Alice Mutton,2012/10/18,17,SAVEA,39,27
1231,10714,Zaanse koeken,2012/10/18,47,SAVEA,9.5,50
1232,10714,Gnocchi di nonna Alice,2012/10/18,56,SAVEA,38,18
1233,10714,Escargots de Bourgogne,2012/10/18,58,SAVEA,13.25,12
1234,10715,Ikura,2012/10/19,10,BONAP,31,21
1235,10715,Flotemysost,2012/10/19,71,BONAP,21.5,30
1236,10716,Sir Rodney's Scones,2012/10/20,21,RANCH,10,5
1237,10716,Manjimup Dried Apples,2012/10/20,51,RANCH,53,7
1238,10716,Sirop d'erable,2012/10/20,61,RANCH,28.5,10
1239,10717,Sir Rodney's Scones,2012/10/20,21,FRANK,10,32
1240,10717,Tourtiere,2012/10/20,54,FRANK,7.45,15
1241,10717,Gudbrandsdalsost,2012/10/20,69,FRANK,36,25
1242,10718,Queso Manchego La Pastora,2012/10/23,12,KOENE,38,36
1243,10718,Pavlova,2012/10/23,16,KOENE,17.45,20
1244,10718,Inlagd Sill,2012/10/23,36,KOENE,19,40
1245,10718,Tarte au sucre,2012/10/23,62,KOENE,49.3,20
1246,10719,Carnarvon Tigers,2012/10/23,18,LETSS,62.5,12
1247,10719,Nord-Ost Matjeshering,2012/10/23,30,LETSS,25.89,3
1248,10719,Tourtiere,2012/10/23,54,LETSS,7.45,40
1249,10720,Steeleye Stout,2012/10/24,35,QUEDE,18,21
1250,10720,Flotemysost,2012/10/24,71,QUEDE,21.5,8
1251,10721,Gula Malacca,2012/10/25,44,QUICK,19.45,50
1252,10722,Chang,2012/10/25,2,SAVEA,19,3
1253,10722,Gorgonzola Telino,2012/10/25,31,SAVEA,12.5,50
1254,10722,Scottish Longbreads,2012/10/25,68,SAVEA,12.5,45
1255,10722,Rhonbrau Klosterbier,2012/10/25,75,SAVEA,7.75,42
1256,10723,Gumbar Gummibarchen,2012/10/26,26,WHITC,31.23,15
1257,10724,Ikura,2012/10/26,10,MEREP,31,16
1258,10724,Sirop d'erable,2012/10/26,61,MEREP,28.5,5
1259,10725,Jack's New England Clam Chowder,2012/10/27,41,FAMIA,9.65,12
1260,10725,Filo Mix,2012/10/27,52,FAMIA,7,4
1261,10725,Pate chinois,2012/10/27,55,FAMIA,24,6
1262,10726,Chef Anton's Cajun Seasoning,2012/10/30,4,EASTC,22,25
1263,10726,Queso Cabrales,2012/10/30,11,EASTC,21,5
1264,10727,Alice Mutton,2012/10/30,17,REGGC,39,20
1265,10727,Gnocchi di nonna Alice,2012/10/30,56,REGGC,38,10
1266,10727,Raclette Courdavault,2012/10/30,59,REGGC,55,10
1267,10728,Nord-Ost Matjeshering,2012/10/31,30,QUEEN,25.89,15
1268,10728,Boston Crab Meat,2012/10/31,40,QUEEN,18.4,6
1269,10728,Pate chinois,2012/10/31,55,QUEEN,24,12
1270,10728,Camembert Pierrot,2012/10/31,60,QUEEN,34,15
1271,10729,Chai,2012/10/31,1,LINOD,18,50
1272,10729,Sir Rodney's Scones,2012/10/31,21,LINOD,10,30
1273,10729,Valkoinen suklaa,2012/10/31,50,LINOD,16.25,40
1274,10730,Pavlova,2012/11/1,16,BONAP,17.45,15
1275,10730,Gorgonzola Telino,2012/11/1,31,BONAP,12.5,3
1276,10730,Louisiana Fiery Hot Pepper Sauce,2012/11/1,65,BONAP,21.05,10
1277,10731,Sir Rodney's Scones,2012/11/2,21,CHOPS,10,40
1278,10731,Manjimup Dried Apples,2012/11/2,51,CHOPS,53,30
1279,10732,Lakkalikoori,2012/11/2,76,BONAP,18,20
1280,10733,Tofu,2012/11/3,14,BERGS,23.25,16
1281,10733,Rossle Sauerkraut,2012/11/3,28,BERGS,45.6,20
1282,10733,Filo Mix,2012/11/3,52,BERGS,7,25
1283,10734,Grandma's Boysenberry Spread,2012/11/3,6,GOURL,25,30
1284,10734,Nord-Ost Matjeshering,2012/11/3,30,GOURL,25.89,15
1285,10734,Lakkalikoori,2012/11/3,76,GOURL,18,20
1286,10735,Sirop d'erable,2012/11/6,61,LETSS,28.5,20
1287,10735,Original Frankfurter grune Sose,2012/11/6,77,LETSS,13,2
1288,10736,Louisiana Fiery Hot Pepper Sauce,2012/11/7,65,HUNGO,21.05,40
1289,10736,Rhonbrau Klosterbier,2012/11/7,75,HUNGO,7.75,20
1290,10737,Konbu,2012/11/7,13,VINET,6,4
1291,10737,Jack's New England Clam Chowder,2012/11/7,41,VINET,9.65,12
1292,10738,Pavlova,2012/11/8,16,SPECD,17.45,3
1293,10739,Inlagd Sill,2012/11/8,36,VINET,19,6
1294,10739,Filo Mix,2012/11/8,52,VINET,7,18
1295,10740,Rossle Sauerkraut,2012/11/9,28,WHITC,45.6,5
1296,10740,Steeleye Stout,2012/11/9,35,WHITC,18,35
1297,10740,Rogede sild,2012/11/9,45,WHITC,9.5,40
1298,10740,Gnocchi di nonna Alice,2012/11/9,56,WHITC,38,14
1299,10741,Chang,2012/11/10,2,AROUT,19,15
1300,10742,Aniseed Syrup,2012/11/10,3,BOTTM,10,20
1301,10742,Camembert Pierrot,2012/11/10,60,BOTTM,34,50
1302,10742,Mozzarella di Giovanni,2012/11/10,72,BOTTM,34.8,35
1303,10743,Spegesild,2012/11/13,46,AROUT,12,28
1304,10744,Boston Crab Meat,2012/11/13,40,VAFFE,18.4,50
1305,10745,Carnarvon Tigers,2012/11/14,18,QUICK,62.5,24
1306,10745,Gula Malacca,2012/11/14,44,QUICK,19.45,16
1307,10745,Raclette Courdavault,2012/11/14,59,QUICK,55,45
1308,10745,Mozzarella di Giovanni,2012/11/14,72,QUICK,34.8,7
1309,10746,Konbu,2012/11/15,13,CHOPS,6,6
1310,10746,Singaporean Hokkien Fried Mee,2012/11/15,42,CHOPS,14,28
1311,10746,Tarte au sucre,2012/11/15,62,CHOPS,49.3,9
1312,10746,Gudbrandsdalsost,2012/11/15,69,CHOPS,36,40
1313,10747,Gorgonzola Telino,2012/11/15,31,PICCO,12.5,8
1314,10747,Jack's New England Clam Chowder,2012/11/15,41,PICCO,9.65,35
1315,10747,Vegie-spread,2012/11/15,63,PICCO,43.9,9
1316,10747,Gudbrandsdalsost,2012/11/15,69,PICCO,36,30
1317,10748,Tunnbrod,2012/11/16,23,SAVEA,9,44
1318,10748,Boston Crab Meat,2012/11/16,40,SAVEA,18.4,40
1319,10748,Gnocchi di nonna Alice,2012/11/16,56,SAVEA,38,28
1320,10749,Gnocchi di nonna Alice,2012/11/16,56,ISLAT,38,15
1321,10749,Raclette Courdavault,2012/11/16,59,ISLAT,55,6
1322,10749,Lakkalikoori,2012/11/16,76,ISLAT,18,10
1323,10750,Tofu,2012/11/17,14,WARTH,23.25,5
1324,10750,Rogede sild,2012/11/17,45,WARTH,9.5,40
1325,10750,Raclette Courdavault,2012/11/17,59,WARTH,55,25
1326,10751,Gumbar Gummibarchen,2012/11/20,26,RICSU,31.23,12
1327,10751,Nord-Ost Matjeshering,2012/11/20,30,RICSU,25.89,30
1328,10751,Valkoinen suklaa,2012/11/20,50,RICSU,16.25,20
1329,10751,Rod Kaviar,2012/11/20,73,RICSU,15,15
1330,10752,Chai,2012/11/20,1,NORTS,18,8
1331,10752,Gudbrandsdalsost,2012/11/20,69,NORTS,36,3
1332,10753,Rogede sild,2012/11/21,45,FRANS,9.5,4
1333,10753,Longlife Tofu,2012/11/21,74,FRANS,10,5
1334,10754,Boston Crab Meat,2012/11/21,40,MAGAA,18.4,3
1335,10755,Zaanse koeken,2012/11/22,47,BONAP,9.5,30
1336,10755,Gnocchi di nonna Alice,2012/11/22,56,BONAP,38,30
1337,10755,Ravioli Angelo,2012/11/22,57,BONAP,19.5,14
1338,10755,Gudbrandsdalsost,2012/11/22,69,BONAP,36,25
1339,10756,Carnarvon Tigers,2012/11/23,18,SPLIR,62.5,21
1340,10756,Inlagd Sill,2012/11/23,36,SPLIR,19,20
1341,10756,Scottish Longbreads,2012/11/23,68,SPLIR,12.5,6
1342,10756,Gudbrandsdalsost,2012/11/23,69,SPLIR,36,20
1343,10757,Sasquatch Ale,2012/11/23,34,SAVEA,14,30
1344,10757,Raclette Courdavault,2012/11/23,59,SAVEA,55,7
1345,10757,Tarte au sucre,2012/11/23,62,SAVEA,49.3,30
1346,10757,Wimmers gute Semmelknodel,2012/11/23,64,SAVEA,33.25,24
1347,10758,Gumbar Gummibarchen,2012/11/24,26,RICSU,31.23,20
1348,10758,Filo Mix,2012/11/24,52,RICSU,7,60
1349,10758,Outback Lager,2012/11/24,70,RICSU,15,40
1350,10759,Mascarpone Fabioli,2012/11/24,32,ANATR,32,10
1351,10760,NuNuCa Nus-Nougat-Creme,2012/11/27,25,MAISD,14,12
1352,10760,Schoggi Schokolade,2012/11/27,27,MAISD,43.9,40
1353,10760,Ipoh Coffee,2012/11/27,43,MAISD,46,30
1354,10761,NuNuCa Nus-Nougat-Creme,2012/11/28,25,RATTC,14,35
1355,10761,Rhonbrau Klosterbier,2012/11/28,75,RATTC,7.75,18
1356,10762,Chartreuse verte,2012/11/28,39,FOLKO,18,16
1357,10762,Zaanse koeken,2012/11/28,47,FOLKO,9.5,30
1358,10762,Manjimup Dried Apples,2012/11/28,51,FOLKO,53,28
1359,10762,Gnocchi di nonna Alice,2012/11/28,56,FOLKO,38,60
1360,10763,Sir Rodney's Scones,2012/11/29,21,FOLIG,10,40
1361,10763,Gustaf's Knackebrod,2012/11/29,22,FOLIG,21,6
1362,10763,Guarana Fantastica,2012/11/29,24,FOLIG,4.5,20
1363,10764,Aniseed Syrup,2012/11/29,3,ERNSH,10,20
1364,10764,Chartreuse verte,2012/11/29,39,ERNSH,18,130
1365,10765,Louisiana Fiery Hot Pepper Sauce,2012/11/30,65,QUICK,21.05,80
1366,10766,Chang,2012/12/1,2,OTTIK,19,40
1367,10766,Uncle Bob's Organic Dried Pears,2012/12/1,7,OTTIK,30,35
1368,10766,Scottish Longbreads,2012/12/1,68,OTTIK,12.5,40
1369,10767,Singaporean Hokkien Fried Mee,2012/12/1,42,SUPRD,14,2
1370,10768,Gustaf's Knackebrod,2012/12/4,22,AROUT,21,4
1371,10768,Gorgonzola Telino,2012/12/4,31,AROUT,12.5,50
1372,10768,Camembert Pierrot,2012/12/4,60,AROUT,34,15
1373,10768,Flotemysost,2012/12/4,71,AROUT,21.5,12
1374,10769,Jack's New England Clam Chowder,2012/12/4,41,VAFFE,9.65,30
1375,10769,Filo Mix,2012/12/4,52,VAFFE,7,15
1376,10769,Sirop d'erable,2012/12/4,61,VAFFE,28.5,20
1377,10769,Tarte au sucre,2012/12/4,62,VAFFE,49.3,15
1378,10770,Queso Cabrales,2012/12/5,11,HANAR,21,15
1379,10771,Flotemysost,2012/12/6,71,ERNSH,21.5,16
1380,10772,Thuringer Rostbratwurst,2012/12/6,29,LEHMS,123.79,18
1381,10772,Raclette Courdavault,2012/12/6,59,LEHMS,55,25
1382,10773,Alice Mutton,2012/12/7,17,ERNSH,39,33
1383,10773,Gorgonzola Telino,2012/12/7,31,ERNSH,12.5,70
1384,10773,Rhonbrau Klosterbier,2012/12/7,75,ERNSH,7.75,7
1385,10774,Gorgonzola Telino,2012/12/7,31,FOLKO,12.5,2
1386,10774,Louisiana Hot Spiced Okra,2012/12/7,66,FOLKO,17,50
1387,10775,Ikura,2012/12/8,10,THECR,31,6
1388,10775,Laughing Lumberjack Lager,2012/12/8,67,THECR,14,3
1389,10776,Gorgonzola Telino,2012/12/11,31,ERNSH,12.5,16
1390,10776,Singaporean Hokkien Fried Mee,2012/12/11,42,ERNSH,14,12
1391,10776,Rogede sild,2012/12/11,45,ERNSH,9.5,27
1392,10776,Manjimup Dried Apples,2012/12/11,51,ERNSH,53,120
1393,10777,Singaporean Hokkien Fried Mee,2012/12/11,42,GOURL,14,20
1394,10778,Jack's New England Clam Chowder,2012/12/12,41,BERGS,9.65,10
1395,10779,Pavlova,2012/12/12,16,MORGK,17.45,20
1396,10779,Tarte au sucre,2012/12/12,62,MORGK,49.3,20
1397,10780,Outback Lager,2012/12/12,70,LILAS,15,35
1398,10780,Original Frankfurter grune Sose,2012/12/12,77,LILAS,13,15
1399,10781,Tourtiere,2012/12/13,54,WARTH,7.45,3
1400,10781,Gnocchi di nonna Alice,2012/12/13,56,WARTH,38,20
1401,10781,Longlife Tofu,2012/12/13,74,WARTH,10,35
1402,10782,Gorgonzola Telino,2012/12/13,31,CACTU,12.5,1
1403,10783,Gorgonzola Telino,2012/12/14,31,HANAR,12.5,10
1404,10783,Cote de Blaye,2012/12/14,38,HANAR,263.5,5
1405,10784,Inlagd Sill,2012/12/14,36,MAGAA,19,30
1406,10784,Chartreuse verte,2012/12/14,39,MAGAA,18,2
1407,10784,Mozzarella di Giovanni,2012/12/14,72,MAGAA,34.8,30
1408,10785,Ikura,2012/12/14,10,GROSR,31,10
1409,10785,Rhonbrau Klosterbier,2012/12/14,75,GROSR,7.75,10
1410,10786,Northwoods Cranberry Sauce,2012/12/15,8,QUEEN,40,30
1411,10786,Nord-Ost Matjeshering,2012/12/15,30,QUEEN,25.89,15
1412,10786,Rhonbrau Klosterbier,2012/12/15,75,QUEEN,7.75,42
1413,10787,Chang,2012/12/15,2,LAMAI,19,15
1414,10787,Thuringer Rostbratwurst,2012/12/15,29,LAMAI,123.79,20
1415,10788,Teatime Chocolate Biscuits,2012/12/18,19,QUICK,9.2,50
1416,10788,Rhonbrau Klosterbier,2012/12/18,75,QUICK,7.75,40
1417,10789,Carnarvon Tigers,2012/12/18,18,FOLIG,62.5,30
1418,10789,Steeleye Stout,2012/12/18,35,FOLIG,18,15
1419,10789,Vegie-spread,2012/12/18,63,FOLIG,43.9,30
1420,10789,Scottish Longbreads,2012/12/18,68,FOLIG,12.5,18
1421,10790,Uncle Bob's Organic Dried Pears,2012/12/18,7,GOURL,30,3
1422,10790,Gnocchi di nonna Alice,2012/12/18,56,GOURL,38,20
1423,10791,Thuringer Rostbratwurst,2012/12/19,29,FRANK,123.79,14
1424,10791,Jack's New England Clam Chowder,2012/12/19,41,FRANK,9.65,20
1425,10792,Chang,2012/12/19,2,WOLZA,19,10
1426,10792,Tourtiere,2012/12/19,54,WOLZA,7.45,3
1427,10792,Scottish Longbreads,2012/12/19,68,WOLZA,12.5,15
1428,10793,Jack's New England Clam Chowder,2012/12/20,41,AROUT,9.65,14
1429,10793,Filo Mix,2012/12/20,52,AROUT,7,8
1430,10794,Tofu,2012/12/20,14,QUEDE,23.25,15
1431,10794,Tourtiere,2012/12/20,54,QUEDE,7.45,6
1432,10795,Pavlova,2012/12/20,16,ERNSH,17.45,65
1433,10795,Alice Mutton,2012/12/20,17,ERNSH,39,35
1434,10796,Gumbar Gummibarchen,2012/12/21,26,HILAA,31.23,21
1435,10796,Gula Malacca,2012/12/21,44,HILAA,19.45,10
1436,10796,Wimmers gute Semmelknodel,2012/12/21,64,HILAA,33.25,35
1437,10796,Gudbrandsdalsost,2012/12/21,69,HILAA,36,24
1438,10797,Queso Cabrales,2012/12/21,11,DRACD,21,20
1439,10798,Tarte au sucre,2012/12/22,62,ISLAT,49.3,2
1440,10798,Mozzarella di Giovanni,2012/12/22,72,ISLAT,34.8,10
1441,10799,Konbu,2012/12/22,13,KOENE,6,20
1442,10799,Guarana Fantastica,2012/12/22,24,KOENE,4.5,20
1443,10799,Raclette Courdavault,2012/12/22,59,KOENE,55,25
1444,10800,Queso Cabrales,2012/12/22,11,SEVES,21,50
1445,10800,Manjimup Dried Apples,2012/12/22,51,SEVES,53,10
1446,10800,Tourtiere,2012/12/22,54,SEVES,7.45,7
1447,10801,Alice Mutton,2012/12/25,17,BOLID,39,40
1448,10801,Thuringer Rostbratwurst,2012/12/25,29,BOLID,123.79,20
1449,10802,Nord-Ost Matjeshering,2012/12/25,30,SIMOB,25.89,25
1450,10802,Manjimup Dried Apples,2012/12/25,51,SIMOB,53,30
1451,10802,Pate chinois,2012/12/25,55,SIMOB,24,60
1452,10802,Tarte au sucre,2012/12/25,62,SIMOB,49.3,5
1453,10803,Teatime Chocolate Biscuits,2012/12/26,19,WELLI,9.2,24
1454,10803,NuNuCa Nus-Nougat-Creme,2012/12/26,25,WELLI,14,15
1455,10803,Raclette Courdavault,2012/12/26,59,WELLI,55,15
1456,10804,Ikura,2012/12/26,10,SEVES,31,36
1457,10804,Rossle Sauerkraut,2012/12/26,28,SEVES,45.6,24
1458,10804,Maxilaku,2012/12/26,49,SEVES,20,4
1459,10805,Sasquatch Ale,2012/12/26,34,THEBI,14,10
1460,10805,Cote de Blaye,2012/12/26,38,THEBI,263.5,10
1461,10806,Chang,2012/12/27,2,VICTE,19,20
1462,10806,Louisiana Fiery Hot Pepper Sauce,2012/12/27,65,VICTE,21.05,2
1463,10806,Longlife Tofu,2012/12/27,74,VICTE,10,15
1464,10807,Boston Crab Meat,2012/12/27,40,FRANS,18.4,1
1465,10808,Gnocchi di nonna Alice,2012/12/28,56,OLDWO,38,20
1466,10808,Lakkalikoori,2012/12/28,76,OLDWO,18,50
1467,10809,Filo Mix,2012/12/28,52,WELLI,7,20
1468,10810,Konbu,2012/12/28,13,LAUGB,6,7
1469,10810,NuNuCa Nus-Nougat-Creme,2012/12/28,25,LAUGB,14,5
1470,10810,Outback Lager,2012/12/28,70,LAUGB,15,5
1471,10811,Teatime Chocolate Biscuits,2012/12/29,19,LINOD,9.2,15
1472,10811,Tunnbrod,2012/12/29,23,LINOD,9,18
1473,10811,Boston Crab Meat,2012/12/29,40,LINOD,18.4,30
1474,10812,Gorgonzola Telino,2012/12/29,31,REGGC,12.5,16
1475,10812,Mozzarella di Giovanni,2012/12/29,72,REGGC,34.8,40
1476,10812,Original Frankfurter grune Sose,2012/12/29,77,REGGC,13,20
1477,10813,Chang,2013/1/1,2,RICAR,19,12
1478,10813,Spegesild,2013/1/1,46,RICAR,12,35
1479,10814,Jack's New England Clam Chowder,2013/1/1,41,VICTE,9.65,20
1480,10814,Ipoh Coffee,2013/1/1,43,VICTE,46,20
1481,10814,Chocolade,2013/1/1,48,VICTE,12.75,8
1482,10814,Sirop d'erable,2013/1/1,61,VICTE,28.5,30
1483,10815,Geitost,2013/1/1,33,SAVEA,2.5,16
1484,10816,Cote de Blaye,2013/1/2,38,GREAL,263.5,30
1485,10816,Tarte au sucre,2013/1/2,62,GREAL,49.3,20
1486,10817,Gumbar Gummibarchen,2013/1/2,26,KOENE,31.23,40
1487,10817,Cote de Blaye,2013/1/2,38,KOENE,263.5,30
1488,10817,Boston Crab Meat,2013/1/2,40,KOENE,18.4,60
1489,10817,Tarte au sucre,2013/1/2,62,KOENE,49.3,25
1490,10818,Mascarpone Fabioli,2013/1/3,32,MAGAA,32,20
1491,10818,Jack's New England Clam Chowder,2013/1/3,41,MAGAA,9.65,20
1492,10819,Ipoh Coffee,2013/1/3,43,CACTU,46,7
1493,10819,Rhonbrau Klosterbier,2013/1/3,75,CACTU,7.75,20
1494,10820,Gnocchi di nonna Alice,2013/1/3,56,RATTC,38,30
1495,10821,Steeleye Stout,2013/1/4,35,SPLIR,18,20
1496,10821,Manjimup Dried Apples,2013/1/4,51,SPLIR,53,6
1497,10822,Tarte au sucre,2013/1/4,62,TRAIH,49.3,3
1498,10822,Outback Lager,2013/1/4,70,TRAIH,15,6
1499,10823,Queso Cabrales,2013/1/5,11,LILAS,21,20
1500,10823,Ravioli Angelo,2013/1/5,57,LILAS,19.5,15
1501,10823,Raclette Courdavault,2013/1/5,59,LILAS,55,40
1502,10823,Original Frankfurter grune Sose,2013/1/5,77,LILAS,13,15
1503,10824,Jack's New England Clam Chowder,2013/1/5,41,FOLKO,9.65,12
1504,10824,Outback Lager,2013/1/5,70,FOLKO,15,9
1505,10825,Gumbar Gummibarchen,2013/1/5,26,DRACD,31.23,12
1506,10825,Perth Pasties,2013/1/5,53,DRACD,32.8,20
1507,10826,Gorgonzola Telino,2013/1/8,31,BLONP,12.5,35
1508,10826,Ravioli Angelo,2013/1/8,57,BLONP,19.5,15
1509,10827,Ikura,2013/1/8,10,BONAP,31,15
1510,10827,Chartreuse verte,2013/1/8,39,BONAP,18,21
1511,10828,Sir Rodney's Marmalade,2013/1/9,20,RANCH,81,5
1512,10828,Cote de Blaye,2013/1/9,38,RANCH,263.5,2
1513,10829,Chang,2013/1/9,2,ISLAT,19,10
1514,10829,Northwoods Cranberry Sauce,2013/1/9,8,ISLAT,40,20
1515,10829,Konbu,2013/1/9,13,ISLAT,6,10
1516,10829,Camembert Pierrot,2013/1/9,60,ISLAT,34,21
1517,10830,Grandma's Boysenberry Spread,2013/1/9,6,TRADH,25,6
1518,10830,Chartreuse verte,2013/1/9,39,TRADH,18,28
1519,10830,Camembert Pierrot,2013/1/9,60,TRADH,34,30
1520,10830,Scottish Longbreads,2013/1/9,68,TRADH,12.5,24
1521,10831,Teatime Chocolate Biscuits,2013/1/10,19,SANTG,9.2,2
1522,10831,Steeleye Stout,2013/1/10,35,SANTG,18,8
1523,10831,Cote de Blaye,2013/1/10,38,SANTG,263.5,8
1524,10831,Ipoh Coffee,2013/1/10,43,SANTG,46,9
1525,10832,Konbu,2013/1/10,13,LAMAI,6,3
1526,10832,NuNuCa Nus-Nougat-Creme,2013/1/10,25,LAMAI,14,10
1527,10832,Gula Malacca,2013/1/10,44,LAMAI,19.45,16
1528,10832,Wimmers gute Semmelknodel,2013/1/10,64,LAMAI,33.25,3
1529,10833,Uncle Bob's Organic Dried Pears,2013/1/11,7,OTTIK,30,20
1530,10833,Gorgonzola Telino,2013/1/11,31,OTTIK,12.5,9
1531,10833,Perth Pasties,2013/1/11,53,OTTIK,32.8,9
1532,10834,Thuringer Rostbratwurst,2013/1/11,29,TRADH,123.79,8
1533,10834,Nord-Ost Matjeshering,2013/1/11,30,TRADH,25.89,20
1534,10835,Raclette Courdavault,2013/1/11,59,ALFKI,55,15
1535,10835,Original Frankfurter grune Sose,2013/1/11,77,ALFKI,13,2
1536,10836,Gustaf's Knackebrod,2013/1/12,22,ERNSH,21,52
1537,10836,Steeleye Stout,2013/1/12,35,ERNSH,18,6
1538,10836,Ravioli Angelo,2013/1/12,57,ERNSH,19.5,24
1539,10836,Camembert Pierrot,2013/1/12,60,ERNSH,34,60
1540,10836,Wimmers gute Semmelknodel,2013/1/12,64,ERNSH,33.25,30
1541,10837,Konbu,2013/1/12,13,BERGS,6,6
1542,10837,Boston Crab Meat,2013/1/12,40,BERGS,18.4,25
1543,10837,Zaanse koeken,2013/1/12,47,BERGS,9.5,40
1544,10837,Lakkalikoori,2013/1/12,76,BERGS,18,21
1545,10838,Chai,2013/1/15,1,LINOD,18,4
1546,10838,Carnarvon Tigers,2013/1/15,18,LINOD,62.5,25
1547,10838,Inlagd Sill,2013/1/15,36,LINOD,19,50
1548,10839,Escargots de Bourgogne,2013/1/15,58,TRADH,13.25,30
1549,10839,Mozzarella di Giovanni,2013/1/15,72,TRADH,34.8,15
1550,10840,NuNuCa Nus-Nougat-Creme,2013/1/15,25,LINOD,14,6
1551,10840,Chartreuse verte,2013/1/15,39,LINOD,18,10
1552,10841,Ikura,2013/1/16,10,SUPRD,31,16
1553,10841,Gnocchi di nonna Alice,2013/1/16,56,SUPRD,38,30
1554,10841,Raclette Courdavault,2013/1/16,59,SUPRD,55,50
1555,10841,Original Frankfurter grune Sose,2013/1/16,77,SUPRD,13,15
1556,10842,Queso Cabrales,2013/1/16,11,TORTU,21,15
1557,10842,Ipoh Coffee,2013/1/16,43,TORTU,46,5
1558,10842,Scottish Longbreads,2013/1/16,68,TORTU,12.5,20
1559,10842,Outback Lager,2013/1/16,70,TORTU,15,12
1560,10843,Manjimup Dried Apples,2013/1/17,51,VICTE,53,4
1561,10844,Gustaf's Knackebrod,2013/1/17,22,PICCO,21,35
1562,10845,Tunnbrod,2013/1/17,23,QUICK,9,70
1563,10845,Steeleye Stout,2013/1/17,35,QUICK,18,25
1564,10845,Singaporean Hokkien Fried Mee,2013/1/17,42,QUICK,14,42
1565,10845,Escargots de Bourgogne,2013/1/17,58,QUICK,13.25,60
1566,10845,Wimmers gute Semmelknodel,2013/1/17,64,QUICK,33.25,48
1567,10846,Chef Anton's Cajun Seasoning,2013/1/18,4,SUPRD,22,21
1568,10846,Outback Lager,2013/1/18,70,SUPRD,15,30
1569,10846,Longlife Tofu,2013/1/18,74,SUPRD,10,20
1570,10847,Chai,2013/1/18,1,SAVEA,18,80
1571,10847,Teatime Chocolate Biscuits,2013/1/18,19,SAVEA,9.2,12
1572,10847,Gravad lax,2013/1/18,37,SAVEA,26,60
1573,10847,Rogede sild,2013/1/18,45,SAVEA,9.5,36
1574,10847,Camembert Pierrot,2013/1/18,60,SAVEA,34,45
