"OrderID","OrderDate","BookID","Quantity","Price"
86325,2005/10/29 00:00:00,99,3,530.00
86326,2005/10/29 00:00:00,73,1,360.00
86327,2005/10/29 00:00:00,80,5,330.00
86328,2005/10/29 00:00:00,16,4,600.00
86329,2005/10/29 00:00:00,19,3,590.00
86330,2005/10/29 00:00:00,41,8,400.00
86331,2005/10/29 00:00:00,11,9,460.00
86332,2005/10/29 00:00:00,50,6,400.00
86333,2005/10/29 00:00:00,72,1,350.00
86334,2005/10/29 00:00:00,41,7,400.00
86335,2005/10/29 00:00:00,19,2,590.00
86336,2005/10/29 00:00:00,23,10,320.00
86337,2005/10/29 00:00:00,15,7,420.00
86338,2005/10/29 00:00:00,88,9,620.00
86339,2005/10/29 00:00:00,45,1,300.00
86340,2005/10/29 00:00:00,5,7,340.00
86341,2005/10/29 00:00:00,37,1,360.00
86342,2005/10/29 00:00:00,80,3,330.00
86343,2005/10/29 00:00:00,96,7,660.00
86344,2005/10/29 00:00:00,43,5,550.00
86345,2005/10/29 00:00:00,8,8,580.00
86346,2005/10/29 00:00:00,40,6,670.00
86347,2005/10/29 00:00:00,32,8,660.00
86348,2005/10/29 00:00:00,81,10,390.00
86349,2005/10/29 00:00:00,74,7,570.00
86350,2005/10/29 00:00:00,7,2,440.00
86351,2005/10/29 00:00:00,27,4,590.00
86352,2005/10/29 00:00:00,51,7,440.00
86353,2005/10/29 00:00:00,88,1,620.00
86354,2005/10/29 00:00:00,53,9,670.00
86355,2005/10/29 00:00:00,16,2,600.00
86356,2005/10/29 00:00:00,5,2,340.00
86357,2005/10/29 00:00:00,61,5,590.00
86358,2005/10/29 00:00:00,60,3,570.00
86359,2005/10/29 00:00:00,36,3,380.00
86360,2005/10/29 00:00:00,11,2,460.00
86361,2005/10/29 00:00:00,7,5,440.00
86362,2005/10/29 00:00:00,43,3,550.00
86363,2005/10/29 00:00:00,23,7,320.00
86364,2005/10/29 00:00:00,32,10,660.00
86365,2005/10/29 00:00:00,2,7,550.00
86366,2005/10/29 00:00:00,45,6,300.00
86367,2005/10/29 00:00:00,39,5,570.00
86368,2005/10/29 00:00:00,90,1,500.00
86369,2005/10/29 00:00:00,78,7,570.00
86370,2005/10/29 00:00:00,62,2,400.00
86371,2005/10/29 00:00:00,28,9,660.00
86372,2005/10/29 00:00:00,84,4,520.00
86373,2005/10/29 00:00:00,49,3,640.00
86374,2005/10/29 00:00:00,95,8,550.00
86375,2005/10/29 00:00:00,29,10,390.00
86376,2005/10/29 00:00:00,71,5,590.00
86377,2005/10/29 00:00:00,60,5,570.00
86378,2005/10/29 00:00:00,80,5,330.00
86379,2005/10/29 00:00:00,4,7,430.00
86380,2005/10/29 00:00:00,27,7,590.00
86381,2005/10/29 00:00:00,16,9,600.00
86382,2005/10/29 00:00:00,69,5,670.00
86383,2005/10/29 00:00:00,26,5,360.00
86384,2005/10/29 00:00:00,88,3,620.00
86385,2005/10/29 00:00:00,34,10,410.00
86386,2005/10/29 00:00:00,55,5,670.00
86387,2005/10/29 00:00:00,83,1,490.00
86388,2005/10/29 00:00:00,45,6,300.00
86389,2005/10/29 00:00:00,92,8,440.00
86390,2005/10/29 00:00:00,62,7,400.00
86391,2005/10/29 00:00:00,80,6,330.00
86392,2005/10/29 00:00:00,34,8,410.00
86393,2005/10/29 00:00:00,59,1,450.00
86394,2005/10/29 00:00:00,28,4,660.00
86395,2005/10/29 00:00:00,83,6,490.00
86396,2005/10/29 00:00:00,5,10,340.00
86397,2005/10/29 00:00:00,30,9,380.00
86398,2005/10/29 00:00:00,66,6,660.00
86399,2005/10/29 00:00:00,71,7,590.00
86400,2005/10/29 00:00:00,47,4,580.00
86401,2005/10/29 00:00:00,89,6,460.00
86402,2005/10/29 00:00:00,24,2,650.00
86403,2005/10/29 00:00:00,6,1,320.00
86404,2005/10/29 00:00:00,65,2,470.00
86405,2005/10/29 00:00:00,71,7,590.00
86406,2005/10/29 00:00:00,7,6,440.00
86407,2005/10/29 00:00:00,47,9,580.00
86408,2005/10/29 00:00:00,56,10,480.00
86409,2005/10/29 00:00:00,62,4,400.00
86410,2005/10/29 00:00:00,78,5,570.00
86411,2005/10/29 00:00:00,65,3,470.00
86412,2005/10/29 00:00:00,15,10,420.00
86413,2005/10/29 00:00:00,40,7,670.00
86414,2005/10/29 00:00:00,60,8,570.00
86415,2005/10/29 00:00:00,11,2,460.00
86416,2005/10/29 00:00:00,79,10,640.00
86417,2005/10/29 00:00:00,40,9,670.00
86418,2005/10/29 00:00:00,59,1,450.00
86419,2005/10/29 00:00:00,75,1,600.00
86420,2005/10/29 00:00:00,76,1,380.00
86421,2005/10/29 00:00:00,95,9,550.00
86422,2005/10/29 00:00:00,55,7,670.00
86423,2005/10/29 00:00:00,1,1,610.00
86424,2005/10/29 00:00:00,80,9,330.00
86425,2005/10/29 00:00:00,92,1,440.00
86426,2005/10/29 00:00:00,10,8,630.00
86427,2005/10/29 00:00:00,90,3,500.00
86428,2005/10/30 00:00:00,39,2,570.00
86429,2005/10/30 00:00:00,59,3,450.00
86430,2005/10/30 00:00:00,45,4,300.00
86431,2005/10/30 00:00:00,95,1,550.00
86432,2005/10/30 00:00:00,35,3,350.00
86433,2005/10/30 00:00:00,17,3,410.00
86434,2005/10/30 00:00:00,57,6,670.00
86435,2005/10/30 00:00:00,10,6,630.00
86436,2005/10/30 00:00:00,20,4,530.00
86437,2005/10/30 00:00:00,54,1,490.00
86438,2005/10/30 00:00:00,55,6,670.00
86439,2005/10/30 00:00:00,10,7,630.00
86440,2005/10/30 00:00:00,19,3,590.00
86441,2005/10/30 00:00:00,91,9,380.00
86442,2005/10/30 00:00:00,6,1,320.00
86443,2005/10/30 00:00:00,80,6,330.00
86444,2005/10/30 00:00:00,37,6,360.00
86445,2005/10/30 00:00:00,22,5,530.00
86446,2005/10/30 00:00:00,57,8,670.00
86447,2005/10/30 00:00:00,99,8,530.00
86448,2005/10/30 00:00:00,59,9,450.00
86449,2005/10/30 00:00:00,76,7,380.00
86450,2005/10/30 00:00:00,93,2,540.00
86451,2005/10/30 00:00:00,38,7,580.00
86452,2005/10/30 00:00:00,67,2,440.00
86453,2005/10/30 00:00:00,59,1,450.00
86454,2005/10/30 00:00:00,19,4,590.00
86455,2005/10/30 00:00:00,67,2,440.00
86456,2005/10/30 00:00:00,42,10,320.00
86457,2005/10/30 00:00:00,87,5,620.00
86458,2005/10/30 00:00:00,51,8,440.00
86459,2005/10/30 00:00:00,18,4,680.00
86460,2005/10/30 00:00:00,72,8,350.00
86461,2005/10/30 00:00:00,96,8,660.00
86462,2005/10/30 00:00:00,6,3,320.00
86463,2005/10/30 00:00:00,75,8,600.00
86464,2005/10/30 00:00:00,41,6,400.00
86465,2005/10/30 00:00:00,81,4,390.00
86466,2005/10/30 00:00:00,54,1,490.00
86467,2005/10/30 00:00:00,28,9,660.00
86468,2005/10/30 00:00:00,1,2,610.00
86469,2005/10/30 00:00:00,62,8,400.00
86470,2005/10/30 00:00:00,18,8,680.00
86471,2005/10/30 00:00:00,54,7,490.00
86472,2005/10/30 00:00:00,86,9,360.00
86473,2005/10/30 00:00:00,16,9,600.00
86474,2005/10/30 00:00:00,56,3,480.00
86475,2005/10/30 00:00:00,92,8,440.00
86476,2005/10/30 00:00:00,52,4,640.00
86477,2005/10/30 00:00:00,15,4,420.00
86478,2005/10/30 00:00:00,24,8,650.00
86479,2005/10/30 00:00:00,58,8,520.00
86480,2005/10/30 00:00:00,77,4,650.00
86481,2005/10/30 00:00:00,48,2,590.00
86482,2005/10/30 00:00:00,29,8,390.00
86483,2005/10/30 00:00:00,78,8,570.00
86484,2005/10/30 00:00:00,89,7,460.00
86485,2005/10/30 00:00:00,26,3,360.00
86486,2005/10/30 00:00:00,15,6,420.00
86487,2005/10/30 00:00:00,99,2,530.00
86488,2005/10/30 00:00:00,84,1,520.00
86489,2005/10/30 00:00:00,81,5,390.00
86490,2005/10/30 00:00:00,97,3,700.00
86491,2005/10/30 00:00:00,33,6,590.00
86492,2005/10/30 00:00:00,48,8,590.00
86493,2005/10/30 00:00:00,15,9,420.00
86494,2005/10/30 00:00:00,22,10,530.00
86495,2005/10/30 00:00:00,49,9,640.00
86496,2005/10/30 00:00:00,29,5,390.00
86497,2005/10/30 00:00:00,57,6,670.00
86498,2005/10/30 00:00:00,15,6,420.00
86499,2005/10/30 00:00:00,37,8,360.00
86500,2005/10/30 00:00:00,53,6,670.00
86501,2005/10/30 00:00:00,21,5,490.00
86502,2005/10/30 00:00:00,8,1,580.00
86503,2005/10/30 00:00:00,4,8,430.00
86504,2005/10/30 00:00:00,90,1,500.00
86505,2005/10/30 00:00:00,63,8,330.00
86506,2005/10/30 00:00:00,17,1,410.00
86507,2005/10/30 00:00:00,19,9,590.00
86508,2005/10/30 00:00:00,64,5,550.00
86509,2005/10/30 00:00:00,43,9,550.00
86510,2005/10/30 00:00:00,28,6,660.00
86511,2005/10/30 00:00:00,40,7,670.00
86512,2005/10/30 00:00:00,47,1,580.00
86513,2005/10/30 00:00:00,4,3,430.00
86514,2005/10/30 00:00:00,72,2,350.00
86515,2005/10/30 00:00:00,97,6,700.00
86516,2005/10/30 00:00:00,40,4,670.00
86517,2005/10/30 00:00:00,32,4,660.00
86518,2005/10/30 00:00:00,44,3,540.00
86519,2005/10/30 00:00:00,9,2,550.00
86520,2005/10/30 00:00:00,11,9,460.00
86521,2005/10/30 00:00:00,75,9,600.00
86522,2005/10/30 00:00:00,43,3,550.00
86523,2005/10/30 00:00:00,59,3,450.00
86524,2005/10/30 00:00:00,27,7,590.00
86525,2005/10/30 00:00:00,21,3,490.00
86526,2005/10/30 00:00:00,33,8,590.00
86527,2005/10/30 00:00:00,58,7,520.00
86528,2005/10/30 00:00:00,95,7,550.00
86529,2005/10/30 00:00:00,87,5,620.00
86530,2005/10/30 00:00:00,3,5,400.00
86531,2005/10/30 00:00:00,19,4,590.00
86532,2005/10/30 00:00:00,51,2,440.00
86533,2005/10/30 00:00:00,22,2,530.00
86534,2005/10/30 00:00:00,79,10,640.00
86535,2005/10/30 00:00:00,35,1,350.00
86536,2005/10/30 00:00:00,11,2,460.00
86537,2005/10/30 00:00:00,34,9,410.00
86538,2005/10/30 00:00:00,77,8,650.00
86539,2005/10/30 00:00:00,57,1,670.00
86540,2005/10/30 00:00:00,26,5,360.00
86541,2005/10/30 00:00:00,95,9,550.00
86542,2005/10/30 00:00:00,49,7,640.00
86543,2005/10/30 00:00:00,47,8,580.00
86544,2005/10/30 00:00:00,14,10,670.00
86545,2005/10/30 00:00:00,76,2,380.00
86546,2005/10/30 00:00:00,68,8,590.00
86547,2005/10/30 00:00:00,21,2,490.00
86548,2005/10/30 00:00:00,3,4,400.00
86549,2005/10/30 00:00:00,45,2,300.00
86550,2005/10/30 00:00:00,87,8,620.00
86551,2005/10/30 00:00:00,41,2,400.00
86552,2005/10/30 00:00:00,91,9,380.00
86553,2005/10/30 00:00:00,24,10,650.00
86554,2005/10/30 00:00:00,38,7,580.00
86555,2005/10/30 00:00:00,75,7,600.00
86556,2005/10/30 00:00:00,39,3,570.00
86557,2005/10/30 00:00:00,53,4,670.00
86558,2005/10/30 00:00:00,27,10,590.00
86559,2005/10/30 00:00:00,5,10,340.00
86560,2005/10/30 00:00:00,79,5,640.00
86561,2005/10/30 00:00:00,75,7,600.00
86562,2005/10/30 00:00:00,93,7,540.00
86563,2005/10/30 00:00:00,43,10,550.00
86564,2005/10/30 00:00:00,52,7,640.00
86565,2005/10/30 00:00:00,9,8,550.00
86566,2005/10/30 00:00:00,38,3,580.00
86567,2005/10/30 00:00:00,73,9,360.00
86568,2005/10/30 00:00:00,52,1,640.00
86569,2005/10/30 00:00:00,91,7,380.00
86570,2005/10/30 00:00:00,96,5,660.00
86571,2005/10/30 00:00:00,8,2,580.00
86572,2005/10/30 00:00:00,10,1,630.00
86573,2005/10/30 00:00:00,50,5,400.00
86574,2005/10/30 00:00:00,98,6,690.00
86575,2005/10/30 00:00:00,23,6,320.00
86576,2005/10/30 00:00:00,38,10,580.00
86577,2005/10/30 00:00:00,100,4,520.00
86578,2005/10/30 00:00:00,80,3,330.00
86579,2005/10/30 00:00:00,73,2,360.00
86580,2005/10/30 00:00:00,7,1,440.00
86581,2005/10/30 00:00:00,12,7,600.00
86582,2005/10/30 00:00:00,1,8,610.00
86583,2005/10/30 00:00:00,75,9,600.00
86584,2005/10/30 00:00:00,58,2,520.00
86585,2005/10/30 00:00:00,56,1,480.00
86586,2005/10/30 00:00:00,13,5,700.00
86587,2005/10/30 00:00:00,82,6,360.00
86588,2005/10/30 00:00:00,98,3,690.00
86589,2005/10/30 00:00:00,1,2,610.00
86590,2005/10/30 00:00:00,35,9,350.00
86591,2005/10/30 00:00:00,95,3,550.00
86592,2005/10/30 00:00:00,32,7,660.00
86593,2005/10/30 00:00:00,43,7,550.00
86594,2005/10/30 00:00:00,23,3,320.00
86595,2005/10/30 00:00:00,15,10,420.00
86596,2005/10/30 00:00:00,2,6,550.00
86597,2005/10/30 00:00:00,77,3,650.00
86598,2005/10/30 00:00:00,8,9,580.00
86599,2005/10/30 00:00:00,97,1,700.00
86600,2005/10/30 00:00:00,76,3,380.00
86601,2005/10/30 00:00:00,62,9,400.00
86602,2005/10/30 00:00:00,93,4,540.00
86603,2005/10/30 00:00:00,11,7,460.00
86604,2005/10/30 00:00:00,28,1,660.00
86605,2005/10/30 00:00:00,85,8,440.00
86606,2005/10/30 00:00:00,52,9,640.00
86607,2005/10/30 00:00:00,23,4,320.00
86608,2005/10/30 00:00:00,69,6,670.00
86609,2005/10/30 00:00:00,86,5,360.00
86610,2005/10/30 00:00:00,22,10,530.00
86611,2005/10/30 00:00:00,58,9,520.00
86612,2005/10/30 00:00:00,67,2,440.00
86613,2005/10/30 00:00:00,71,9,590.00
86614,2005/10/30 00:00:00,90,6,500.00
86615,2005/10/30 00:00:00,3,7,400.00
86616,2005/10/30 00:00:00,95,5,550.00
86617,2005/10/30 00:00:00,91,4,380.00
86618,2005/10/30 00:00:00,69,10,670.00
86619,2005/10/30 00:00:00,87,9,620.00
86620,2005/10/30 00:00:00,46,5,350.00
86621,2005/10/30 00:00:00,8,7,580.00
86622,2005/10/30 00:00:00,85,1,440.00
86623,2005/10/30 00:00:00,45,2,300.00
86624,2005/10/30 00:00:00,60,5,570.00
86625,2005/10/30 00:00:00,60,7,570.00
86626,2005/10/30 00:00:00,49,3,640.00
86627,2005/10/30 00:00:00,39,3,570.00
86628,2005/10/30 00:00:00,32,9,660.00
86629,2005/10/30 00:00:00,19,3,590.00
86630,2005/10/30 00:00:00,30,8,380.00
86631,2005/10/30 00:00:00,26,2,360.00
86632,2005/10/30 00:00:00,3,2,400.00
86633,2005/10/30 00:00:00,69,3,670.00
86634,2005/10/30 00:00:00,1,1,610.00
86635,2005/10/30 00:00:00,53,1,670.00
86636,2005/10/30 00:00:00,37,5,360.00
86637,2005/10/30 00:00:00,56,3,480.00
86638,2005/10/30 00:00:00,40,8,670.00
86639,2005/10/30 00:00:00,65,8,470.00
86640,2005/10/30 00:00:00,45,7,300.00
86641,2005/10/30 00:00:00,74,7,570.00
86642,2005/10/30 00:00:00,8,5,580.00
86643,2005/10/31 00:00:00,28,3,660.00
86644,2005/10/31 00:00:00,25,9,670.00
86645,2005/10/31 00:00:00,68,10,590.00
86646,2005/10/31 00:00:00,58,3,520.00
86647,2005/10/31 00:00:00,28,7,660.00
86648,2005/10/31 00:00:00,70,6,440.00
86649,2005/10/31 00:00:00,25,2,670.00
86650,2005/10/31 00:00:00,30,10,380.00
86651,2005/10/31 00:00:00,69,2,670.00
86652,2005/10/31 00:00:00,17,4,410.00
86653,2005/10/31 00:00:00,23,9,320.00
86654,2005/10/31 00:00:00,34,5,410.00
86655,2005/10/31 00:00:00,69,5,670.00
86656,2005/10/31 00:00:00,21,8,490.00
86657,2005/10/31 00:00:00,28,5,660.00
86658,2005/10/31 00:00:00,88,9,620.00
86659,2005/10/31 00:00:00,59,9,450.00
86660,2005/10/31 00:00:00,16,7,600.00
86661,2005/10/31 00:00:00,79,8,640.00
86662,2005/10/31 00:00:00,73,1,360.00
86663,2005/10/31 00:00:00,59,2,450.00
86664,2005/10/31 00:00:00,35,10,350.00
86665,2005/10/31 00:00:00,85,10,440.00
86666,2005/10/31 00:00:00,59,4,450.00
86667,2005/10/31 00:00:00,2,6,550.00
86668,2005/10/31 00:00:00,46,1,350.00
86669,2005/10/31 00:00:00,64,4,550.00
86670,2005/10/31 00:00:00,58,3,520.00
86671,2005/10/31 00:00:00,43,4,550.00
86672,2005/10/31 00:00:00,96,1,660.00
86673,2005/10/31 00:00:00,16,6,600.00
86674,2005/10/31 00:00:00,92,2,440.00
86675,2005/10/31 00:00:00,7,6,440.00
86676,2005/10/31 00:00:00,3,3,400.00
86677,2005/10/31 00:00:00,69,2,670.00
86678,2005/10/31 00:00:00,64,7,550.00
86679,2005/10/31 00:00:00,37,7,360.00
86680,2005/10/31 00:00:00,93,6,540.00
86681,2005/10/31 00:00:00,18,7,680.00
86682,2005/10/31 00:00:00,48,4,590.00
86683,2005/10/31 00:00:00,50,1,400.00
86684,2005/10/31 00:00:00,31,10,560.00
86685,2005/10/31 00:00:00,95,2,550.00
86686,2005/10/31 00:00:00,63,10,330.00
86687,2005/10/31 00:00:00,37,2,360.00
86688,2005/10/31 00:00:00,76,6,380.00
86689,2005/10/31 00:00:00,75,2,600.00
86690,2005/10/31 00:00:00,66,3,660.00
86691,2005/10/31 00:00:00,80,5,330.00
86692,2005/10/31 00:00:00,83,2,490.00
86693,2005/10/31 00:00:00,46,5,350.00
86694,2005/10/31 00:00:00,7,2,440.00
86695,2005/10/31 00:00:00,21,5,490.00
86696,2005/10/31 00:00:00,75,7,600.00
86697,2005/10/31 00:00:00,54,8,490.00
86698,2005/10/31 00:00:00,32,1,660.00
86699,2005/10/31 00:00:00,47,4,580.00
86700,2005/10/31 00:00:00,83,7,490.00
86701,2005/10/31 00:00:00,100,8,520.00
86702,2005/10/31 00:00:00,29,2,390.00
86703,2005/10/31 00:00:00,16,8,600.00
86704,2005/10/31 00:00:00,96,10,660.00
86705,2005/10/31 00:00:00,33,1,590.00
86706,2005/10/31 00:00:00,47,2,580.00
86707,2005/10/31 00:00:00,18,9,680.00
86708,2005/10/31 00:00:00,70,10,440.00
86709,2005/10/31 00:00:00,43,6,550.00
86710,2005/10/31 00:00:00,77,4,650.00
86711,2005/10/31 00:00:00,54,5,490.00
86712,2005/10/31 00:00:00,68,1,590.00
86713,2005/10/31 00:00:00,2,6,550.00
86714,2005/10/31 00:00:00,30,4,380.00
86715,2005/10/31 00:00:00,71,4,590.00
86716,2005/10/31 00:00:00,3,3,400.00
86717,2005/10/31 00:00:00,72,3,350.00
86718,2005/10/31 00:00:00,32,2,660.00
86719,2005/10/31 00:00:00,93,10,540.00
86720,2005/10/31 00:00:00,69,7,670.00
86721,2005/10/31 00:00:00,27,4,590.00
86722,2005/10/31 00:00:00,89,5,460.00
86723,2005/10/31 00:00:00,57,1,670.00
86724,2005/10/31 00:00:00,87,4,620.00
86725,2005/10/31 00:00:00,14,9,670.00
86726,2005/10/31 00:00:00,37,5,360.00
86727,2005/10/31 00:00:00,20,5,530.00
86728,2005/10/31 00:00:00,46,8,350.00
86729,2005/10/31 00:00:00,73,5,360.00
86730,2005/10/31 00:00:00,8,4,580.00
86731,2005/10/31 00:00:00,96,6,660.00
86732,2005/10/31 00:00:00,84,8,520.00
86733,2005/10/31 00:00:00,1,8,610.00
86734,2005/10/31 00:00:00,13,2,700.00
86735,2005/10/31 00:00:00,41,1,400.00
86736,2005/10/31 00:00:00,68,7,590.00
86737,2005/10/31 00:00:00,72,8,350.00
86738,2005/10/31 00:00:00,59,9,450.00
86739,2005/10/31 00:00:00,32,9,660.00
86740,2005/10/31 00:00:00,36,3,380.00
86741,2005/10/31 00:00:00,59,5,450.00
86742,2005/10/31 00:00:00,51,2,440.00
86743,2005/10/31 00:00:00,85,3,440.00
86744,2005/10/31 00:00:00,88,6,620.00
86745,2005/10/31 00:00:00,54,6,490.00
86746,2005/10/31 00:00:00,25,8,670.00
86747,2005/10/31 00:00:00,52,5,640.00
86748,2005/10/31 00:00:00,10,8,630.00
86749,2005/10/31 00:00:00,39,7,570.00
86750,2005/10/31 00:00:00,48,2,590.00
86751,2005/10/31 00:00:00,18,6,680.00
86752,2005/10/31 00:00:00,39,4,570.00
86753,2005/10/31 00:00:00,10,5,630.00
86754,2005/10/31 00:00:00,87,2,620.00
86755,2005/10/31 00:00:00,83,9,490.00
86756,2005/10/31 00:00:00,46,8,350.00
86757,2005/10/31 00:00:00,37,10,360.00
86758,2005/10/31 00:00:00,64,4,550.00
86759,2005/10/31 00:00:00,85,3,440.00
86760,2005/10/31 00:00:00,60,9,570.00
86761,2005/10/31 00:00:00,77,10,650.00
86762,2005/10/31 00:00:00,61,5,590.00
86763,2005/10/31 00:00:00,86,1,360.00
86764,2005/10/31 00:00:00,5,8,340.00
86765,2005/10/31 00:00:00,13,9,700.00
86766,2005/10/31 00:00:00,47,3,580.00
86767,2005/10/31 00:00:00,83,9,490.00
86768,2005/10/31 00:00:00,22,10,530.00
86769,2005/10/31 00:00:00,47,1,580.00
86770,2005/10/31 00:00:00,98,8,690.00
86771,2005/10/31 00:00:00,36,10,380.00
86772,2005/10/31 00:00:00,61,9,590.00
86773,2005/10/31 00:00:00,94,7,690.00
86774,2005/10/31 00:00:00,53,10,670.00
86775,2005/10/31 00:00:00,92,5,440.00
86776,2005/10/31 00:00:00,50,2,400.00
86777,2005/10/31 00:00:00,26,7,360.00
86778,2005/10/31 00:00:00,5,7,340.00
86779,2005/10/31 00:00:00,39,6,570.00
86780,2005/10/31 00:00:00,46,5,350.00
86781,2005/10/31 00:00:00,68,7,590.00
86782,2005/10/31 00:00:00,91,1,380.00
86783,2005/10/31 00:00:00,97,7,700.00
86784,2005/10/31 00:00:00,74,3,570.00
86785,2005/10/31 00:00:00,88,1,620.00
86786,2005/10/31 00:00:00,51,5,440.00
86787,2005/10/31 00:00:00,84,9,520.00
86788,2005/10/31 00:00:00,46,3,350.00
86789,2005/10/31 00:00:00,25,5,670.00
86790,2005/10/31 00:00:00,16,2,600.00
86791,2005/10/31 00:00:00,19,7,590.00
86792,2005/10/31 00:00:00,86,5,360.00
86793,2005/10/31 00:00:00,76,10,380.00
86794,2005/10/31 00:00:00,45,2,300.00
86795,2005/10/31 00:00:00,49,2,640.00
86796,2005/10/31 00:00:00,68,10,590.00
86797,2005/10/31 00:00:00,56,4,480.00
86798,2005/10/31 00:00:00,56,8,480.00
86799,2005/10/31 00:00:00,84,3,520.00
86800,2005/10/31 00:00:00,71,8,590.00
86801,2005/10/31 00:00:00,18,10,680.00
86802,2005/10/31 00:00:00,62,9,400.00
86803,2005/10/31 00:00:00,68,8,590.00
86804,2005/10/31 00:00:00,42,1,320.00
86805,2005/10/31 00:00:00,62,5,400.00
86806,2005/10/31 00:00:00,95,4,550.00
86807,2005/10/31 00:00:00,59,6,450.00
86808,2005/10/31 00:00:00,10,9,630.00
86809,2005/10/31 00:00:00,55,7,670.00
86810,2005/10/31 00:00:00,38,4,580.00
86811,2005/10/31 00:00:00,66,5,660.00
86812,2005/10/31 00:00:00,96,8,660.00
86813,2005/10/31 00:00:00,72,8,350.00
86814,2005/10/31 00:00:00,80,10,330.00
86815,2005/10/31 00:00:00,60,10,570.00
86816,2005/10/31 00:00:00,86,2,360.00
86817,2005/10/31 00:00:00,68,1,590.00
86818,2005/10/31 00:00:00,42,7,320.00
86819,2005/10/31 00:00:00,86,1,360.00
86820,2005/10/31 00:00:00,97,8,700.00
86821,2005/10/31 00:00:00,68,4,590.00
86822,2005/10/31 00:00:00,43,5,550.00
86823,2005/10/31 00:00:00,91,6,380.00
86824,2005/10/31 00:00:00,22,9,530.00
86825,2005/10/31 00:00:00,70,10,440.00
86826,2005/10/31 00:00:00,7,6,440.00
86827,2005/10/31 00:00:00,16,5,600.00
86828,2005/10/31 00:00:00,7,6,440.00
86829,2005/10/31 00:00:00,88,7,620.00
86830,2005/10/31 00:00:00,13,10,700.00
86831,2005/10/31 00:00:00,40,4,670.00
86832,2005/10/31 00:00:00,19,3,590.00
86833,2005/10/31 00:00:00,14,3,670.00
86834,2005/10/31 00:00:00,3,6,400.00
86835,2005/10/31 00:00:00,93,6,540.00
86836,2005/10/31 00:00:00,8,2,580.00
86837,2005/10/31 00:00:00,19,9,590.00
86838,2005/10/31 00:00:00,94,5,690.00
86839,2005/10/31 00:00:00,82,8,360.00
86840,2005/10/31 00:00:00,46,10,350.00
86841,2005/10/31 00:00:00,42,8,320.00
86842,2005/10/31 00:00:00,95,5,550.00
86843,2005/10/31 00:00:00,85,6,440.00
86844,2005/10/31 00:00:00,53,5,670.00
86845,2005/10/31 00:00:00,96,8,660.00
86846,2005/10/31 00:00:00,81,8,390.00
86847,2005/10/31 00:00:00,67,5,440.00
86848,2005/10/31 00:00:00,37,1,360.00
86849,2005/10/31 00:00:00,23,6,320.00
86850,2005/10/31 00:00:00,65,4,470.00
86851,2005/10/31 00:00:00,40,10,670.00
86852,2005/10/31 00:00:00,23,7,320.00
86853,2005/10/31 00:00:00,19,1,590.00
86854,2005/10/31 00:00:00,71,2,590.00
86855,2005/10/31 00:00:00,27,10,590.00
86856,2005/10/31 00:00:00,55,6,670.00
86857,2005/10/31 00:00:00,25,4,670.00
86858,2005/10/31 00:00:00,37,6,360.00
86859,2005/10/31 00:00:00,39,6,570.00
86860,2005/10/31 00:00:00,22,1,530.00
86861,2005/10/31 00:00:00,75,3,600.00
86862,2005/10/31 00:00:00,25,9,670.00
86863,2005/10/31 00:00:00,93,9,540.00
86864,2005/10/31 00:00:00,68,9,590.00
86865,2005/10/31 00:00:00,55,2,670.00
86866,2005/10/31 00:00:00,37,4,360.00
86867,2005/10/31 00:00:00,91,8,380.00
86868,2005/10/31 00:00:00,43,7,550.00
86869,2005/10/31 00:00:00,27,7,590.00
86870,2005/10/31 00:00:00,19,6,590.00
86871,2005/10/31 00:00:00,31,5,560.00
86872,2005/10/31 00:00:00,41,10,400.00
86873,2005/10/31 00:00:00,63,6,330.00
86874,2005/10/31 00:00:00,76,4,380.00
86875,2005/10/31 00:00:00,44,7,540.00
86876,2005/10/31 00:00:00,2,4,550.00
86877,2005/10/31 00:00:00,46,5,350.00
86878,2005/10/31 00:00:00,47,2,580.00
86879,2005/10/31 00:00:00,32,9,660.00
86880,2005/10/31 00:00:00,64,9,550.00
86881,2005/10/31 00:00:00,38,2,580.00
86882,2005/10/31 00:00:00,90,1,500.00
86883,2005/11/1 00:00:00,90,5,500.00
86884,2005/11/1 00:00:00,77,9,650.00
86885,2005/11/1 00:00:00,18,2,680.00
86886,2005/11/1 00:00:00,84,5,520.00
86887,2005/11/1 00:00:00,98,4,690.00
86888,2005/11/1 00:00:00,92,1,440.00
86889,2005/11/1 00:00:00,94,6,690.00
86890,2005/11/1 00:00:00,42,1,320.00
86891,2005/11/1 00:00:00,43,2,550.00
86892,2005/11/1 00:00:00,78,2,570.00
86893,2005/11/1 00:00:00,36,5,380.00
86894,2005/11/1 00:00:00,22,1,530.00
86895,2005/11/1 00:00:00,40,3,670.00
86896,2005/11/1 00:00:00,63,8,330.00
86897,2005/11/1 00:00:00,70,10,440.00
86898,2005/11/1 00:00:00,39,1,570.00
86899,2005/11/1 00:00:00,30,7,380.00
86900,2005/11/1 00:00:00,62,9,400.00
86901,2005/11/1 00:00:00,17,5,410.00
86902,2005/11/1 00:00:00,68,7,590.00
86903,2005/11/1 00:00:00,78,3,570.00
86904,2005/11/1 00:00:00,49,8,640.00
86905,2005/11/1 00:00:00,27,6,590.00
86906,2005/11/1 00:00:00,22,4,530.00
